,time,open,close,low,high,diff,dir,token,dif,body,shadow_up,shadow_down
190,2022-06-08 14:30:00,1806.6,1810.0,1805.05,1810.95,3.4,+,ETHUSD,3.4,3.400000000000091,0.9500000000000455,1.5499999999999545
191,2022-06-08 14:45:00,1810.0,1806.5,1805.0,1810.45,3.5,-,ETHUSD,3.5,0.0,0.4500000000000455,1.5
192,2022-06-08 15:00:00,1806.5,1805.8,1801.85,1807.3,0.7,-,ETHUSD,0.7,0.0,0.7999999999999545,3.9500000000000455
193,2022-06-08 15:15:00,1805.8,1788.95,1782.3,1806.2,16.85,-,ETHUSD,16.85,0.0,0.40000000000009095,6.650000000000091
194,2022-06-08 15:30:00,1788.95,1790.45,1786.35,1795.0,1.5,+,ETHUSD,1.5,1.5,4.5499999999999545,2.6000000000001364
195,2022-06-08 15:45:00,1790.45,1790.4,1789.0,1794.95,0.05,-,ETHUSD,0.05,0.0,4.5,1.400000000000091
196,2022-06-08 16:00:00,1790.4,1802.35,1786.75,1805.25,11.95,+,ETHUSD,11.95,11.949999999999818,2.900000000000091,3.650000000000091
197,2022-06-08 16:15:00,1802.35,1805.95,1797.5,1807.05,3.6,+,ETHUSD,3.6,3.6000000000001364,1.099999999999909,4.849999999999909
198,2022-06-08 16:30:00,1805.95,1813.0,1795.1,1828.75,7.05,+,ETHUSD,7.05,7.0499999999999545,15.75,10.850000000000136
199,2022-06-08 16:45:00,1813.0,1821.45,1812.35,1838.05,8.45,+,ETHUSD,8.45,8.450000000000045,16.59999999999991,0.650000000000091
200,2022-06-08 17:00:00,1821.45,1809.15,1809.15,1825.75,12.3,-,ETHUSD,12.3,0.0,4.2999999999999545,0.0
201,2022-06-08 17:15:00,1809.15,1804.05,1802.0,1819.65,5.1,-,ETHUSD,5.1,0.0,10.5,2.0499999999999545
202,2022-06-08 17:30:00,1804.05,1795.9,1795.9,1810.85,8.15,-,ETHUSD,8.15,0.0,6.7999999999999545,0.0
203,2022-06-08 17:45:00,1795.9,1798.7,1795.3,1803.3,2.8,+,ETHUSD,2.8,2.7999999999999545,4.599999999999909,0.6000000000001364
204,2022-06-08 18:00:00,1798.7,1812.2,1796.55,1812.2,13.5,+,ETHUSD,13.5,13.5,0.0,2.150000000000091
205,2022-06-08 18:15:00,1812.2,1815.0,1808.3,1816.0,2.8,+,ETHUSD,2.8,2.7999999999999545,1.0,3.900000000000091
206,2022-06-08 18:30:00,1815.0,1808.8,1808.75,1819.1,6.2,-,ETHUSD,6.2,0.0,4.099999999999909,0.049999999999954525
207,2022-06-08 18:45:00,1808.8,1813.2,1808.8,1815.7,4.4,+,ETHUSD,4.4,4.400000000000091,2.5,0.0
208,2022-06-08 19:00:00,1813.2,1819.45,1810.75,1819.9,6.25,+,ETHUSD,6.25,6.25,0.4500000000000455,2.4500000000000455
209,2022-06-08 19:15:00,1819.45,1800.9,1798.0,1819.75,18.55,-,ETHUSD,18.55,0.0,0.2999999999999545,2.900000000000091
210,2022-06-08 19:30:00,1800.9,1787.15,1786.55,1801.95,13.75,-,ETHUSD,13.75,0.0,1.0499999999999545,0.6000000000001364
211,2022-06-08 19:45:00,1787.15,1794.05,1785.3,1794.45,6.9,+,ETHUSD,6.9,6.899999999999864,0.40000000000009095,1.8500000000001364
212,2022-06-08 20:00:00,1794.05,1797.9,1790.3,1799.75,3.85,+,ETHUSD,3.85,3.8500000000001364,1.849999999999909,3.75
213,2022-06-08 20:15:00,1797.9,1798.2,1797.7,1801.5,0.3,+,ETHUSD,0.3,0.2999999999999545,3.2999999999999545,0.20000000000004547
214,2022-06-08 20:30:00,1798.2,1796.45,1791.8,1798.7,1.75,-,ETHUSD,1.75,0.0,0.5,4.650000000000091
215,2022-06-08 20:45:00,1796.45,1799.9,1794.4,1801.0,3.45,+,ETHUSD,3.45,3.4500000000000455,1.099999999999909,2.0499999999999545
216,2022-06-08 21:00:00,1799.9,1796.35,1795.15,1804.95,3.55,-,ETHUSD,3.55,0.0,5.0499999999999545,1.199999999999818
217,2022-06-08 21:15:00,1796.35,1786.95,1783.2,1797.35,9.4,-,ETHUSD,9.4,0.0,1.0,3.75
218,2022-06-08 21:30:00,1786.95,1786.35,1769.0,1787.8,0.6,-,ETHUSD,0.6,0.0,0.849999999999909,17.34999999999991
219,2022-06-08 21:45:00,1786.35,1790.25,1785.95,1796.15,3.9,+,ETHUSD,3.9,3.900000000000091,5.900000000000091,0.3999999999998636
220,2022-06-08 22:00:00,1790.25,1786.9,1779.55,1790.25,3.35,-,ETHUSD,3.35,0.0,0.0,7.350000000000136
221,2022-06-08 22:15:00,1786.9,1793.6,1781.45,1799.35,6.7,+,ETHUSD,6.7,6.699999999999818,5.75,5.4500000000000455
222,2022-06-08 22:30:00,1793.6,1794.85,1792.5,1798.0,1.25,+,ETHUSD,1.25,1.25,3.150000000000091,1.099999999999909
223,2022-06-08 22:45:00,1794.85,1787.45,1787.05,1795.1,7.4,-,ETHUSD,7.4,0.0,0.25,0.40000000000009095
224,2022-06-08 23:00:00,1787.45,1792.3,1785.55,1792.55,4.85,+,ETHUSD,4.85,4.849999999999909,0.25,1.900000000000091
225,2022-06-08 23:15:00,1792.3,1794.2,1791.7,1795.65,1.9,+,ETHUSD,1.9,1.900000000000091,1.4500000000000455,0.599999999999909
226,2022-06-08 23:30:00,1794.2,1799.75,1794.2,1804.0,5.55,+,ETHUSD,5.55,5.5499999999999545,4.25,0.0
227,2022-06-08 23:45:00,1799.75,1794.15,1793.1,1800.25,5.6,-,ETHUSD,5.6,0.0,0.5,1.050000000000182
228,2022-06-09 00:00:00,1794.15,1796.15,1793.4,1801.55,2.0,+,ETHUSD,2.0,2.0,5.399999999999864,0.75
229,2022-06-09 00:15:00,1796.15,1798.65,1796.15,1801.2,2.5,+,ETHUSD,2.5,2.5,2.5499999999999545,0.0
230,2022-06-09 00:30:00,1798.65,1800.45,1798.35,1801.55,1.8,+,ETHUSD,1.8,1.7999999999999545,1.099999999999909,0.3000000000001819
231,2022-06-09 00:45:00,1800.45,1807.45,1797.1,1812.3,7.0,+,ETHUSD,7.0,7.0,4.849999999999909,3.3500000000001364
232,2022-06-09 01:00:00,1807.45,1801.0,1800.55,1809.8,6.45,-,ETHUSD,6.45,0.0,2.349999999999909,0.4500000000000455
233,2022-06-09 01:15:00,1801.0,1801.95,1798.65,1803.75,0.95,+,ETHUSD,0.95,0.9500000000000455,1.7999999999999545,2.349999999999909
234,2022-06-09 01:30:00,1801.95,1800.8,1795.2,1805.3,1.15,-,ETHUSD,1.15,0.0,3.349999999999909,5.599999999999909
235,2022-06-09 01:45:00,1800.8,1798.4,1797.25,1804.9,2.4,-,ETHUSD,2.4,0.0,4.100000000000136,1.150000000000091
236,2022-06-09 02:00:00,1798.4,1798.1,1796.0,1799.35,0.3,-,ETHUSD,0.3,0.0,0.9499999999998181,2.099999999999909
237,2022-06-09 02:15:00,1798.1,1794.1,1790.5,1801.05,4.0,-,ETHUSD,4.0,0.0,2.9500000000000455,3.599999999999909
238,2022-06-09 02:30:00,1794.1,1789.55,1789.2,1801.55,4.55,-,ETHUSD,4.55,0.0,7.4500000000000455,0.34999999999990905
239,2022-06-09 02:45:00,1789.55,1789.6,1787.55,1793.3,0.05,+,ETHUSD,0.05,0.049999999999954525,3.7000000000000455,2.0
240,2022-06-09 03:00:00,1789.6,1790.35,1783.8,1793.35,0.75,+,ETHUSD,0.75,0.75,3.0,5.7999999999999545
241,2022-06-09 03:15:00,1790.35,1779.6,1777.55,1790.35,10.75,-,ETHUSD,10.75,0.0,0.0,2.0499999999999545
242,2022-06-09 03:30:00,1779.6,1786.5,1775.0,1788.95,6.9,+,ETHUSD,6.9,6.900000000000091,2.4500000000000455,4.599999999999909
243,2022-06-09 03:45:00,1786.5,1789.55,1786.05,1794.6,3.05,+,ETHUSD,3.05,3.0499999999999545,5.0499999999999545,0.4500000000000455
244,2022-06-09 04:00:00,1789.55,1792.35,1789.2,1796.9,2.8,+,ETHUSD,2.8,2.7999999999999545,4.550000000000182,0.34999999999990905
245,2022-06-09 04:15:00,1792.35,1794.95,1792.35,1796.75,2.6,+,ETHUSD,2.6,2.6000000000001364,1.7999999999999545,0.0
246,2022-06-09 04:30:00,1794.95,1791.7,1789.7,1797.0,3.25,-,ETHUSD,3.25,0.0,2.0499999999999545,2.0
247,2022-06-09 04:45:00,1791.7,1780.05,1780.05,1791.7,11.65,-,ETHUSD,11.65,0.0,0.0,0.0
248,2022-06-09 05:00:00,1780.05,1784.8,1777.8,1785.8,4.75,+,ETHUSD,4.75,4.75,1.0,2.25
249,2022-06-09 05:15:00,1784.8,1790.9,1783.3,1792.2,6.1,+,ETHUSD,6.1,6.100000000000136,1.2999999999999545,1.5
250,2022-06-09 05:30:00,1790.9,1791.8,1789.3,1793.75,0.9,+,ETHUSD,0.9,0.8999999999998636,1.9500000000000455,1.6000000000001364
251,2022-06-09 05:45:00,1791.8,1792.0,1788.55,1792.85,0.2,+,ETHUSD,0.2,0.20000000000004547,0.849999999999909,3.25
252,2022-06-09 06:00:00,1792.0,1792.8,1791.1,1795.7,0.8,+,ETHUSD,0.8,0.7999999999999545,2.900000000000091,0.900000000000091
253,2022-06-09 06:15:00,1792.8,1797.1,1790.7,1797.8,4.3,+,ETHUSD,4.3,4.2999999999999545,0.7000000000000455,2.099999999999909
254,2022-06-09 06:30:00,1797.1,1797.15,1793.9,1797.15,0.05,+,ETHUSD,0.05,0.0500000000001819,0.0,3.199999999999818
255,2022-06-09 06:45:00,1797.15,1797.4,1794.8,1799.3,0.25,+,ETHUSD,0.25,0.25,1.8999999999998636,2.3500000000001364
256,2022-06-09 07:00:00,1797.4,1793.55,1793.4,1798.8,3.85,-,ETHUSD,3.85,0.0,1.3999999999998636,0.14999999999986358
257,2022-06-09 07:15:00,1793.55,1796.7,1791.55,1798.6,3.15,+,ETHUSD,3.15,3.150000000000091,1.8999999999998636,2.0
258,2022-06-09 07:30:00,1796.7,1796.8,1794.0,1796.8,0.1,+,ETHUSD,0.1,0.09999999999990905,0.0,2.7000000000000455
259,2022-06-09 07:45:00,1796.8,1795.8,1793.15,1796.8,1.0,-,ETHUSD,1.0,0.0,0.0,2.6499999999998636
260,2022-06-09 08:00:00,1795.8,1798.65,1793.05,1806.15,2.85,+,ETHUSD,2.85,2.8500000000001364,7.5,2.75
261,2022-06-09 08:15:00,1798.65,1803.55,1798.6,1804.5,4.9,+,ETHUSD,4.9,4.899999999999864,0.9500000000000455,0.0500000000001819
262,2022-06-09 08:30:00,1803.55,1800.0,1798.6,1805.35,3.55,-,ETHUSD,3.55,0.0,1.7999999999999545,1.400000000000091
263,2022-06-09 08:45:00,1800.0,1797.25,1797.0,1801.5,2.75,-,ETHUSD,2.75,0.0,1.5,0.25
264,2022-06-09 09:00:00,1797.25,1797.85,1795.2,1799.3,0.6,+,ETHUSD,0.6,0.599999999999909,1.4500000000000455,2.0499999999999545
265,2022-06-09 09:15:00,1797.85,1796.5,1794.1,1797.85,1.35,-,ETHUSD,1.35,0.0,0.0,2.400000000000091
266,2022-06-09 09:30:00,1796.5,1793.2,1792.35,1797.1,3.3,-,ETHUSD,3.3,0.0,0.599999999999909,0.8500000000001364
267,2022-06-09 09:45:00,1793.2,1796.55,1793.2,1797.8,3.35,+,ETHUSD,3.35,3.349999999999909,1.25,0.0
268,2022-06-09 10:00:00,1796.55,1799.0,1795.3,1801.4,2.45,+,ETHUSD,2.45,2.4500000000000455,2.400000000000091,1.25
269,2022-06-09 10:15:00,1799.0,1801.65,1796.6,1802.05,2.65,+,ETHUSD,2.65,2.650000000000091,0.3999999999998636,2.400000000000091
270,2022-06-09 10:30:00,1801.65,1800.0,1795.9,1801.8,1.65,-,ETHUSD,1.65,0.0,0.14999999999986358,4.099999999999909
271,2022-06-09 10:45:00,1800.0,1809.8,1799.0,1810.95,9.8,+,ETHUSD,9.8,9.799999999999955,1.150000000000091,1.0
272,2022-06-09 11:00:00,1809.8,1804.05,1804.05,1814.8,5.75,-,ETHUSD,5.75,0.0,5.0,0.0
273,2022-06-09 11:15:00,1804.05,1807.95,1803.35,1809.85,3.9,+,ETHUSD,3.9,3.900000000000091,1.8999999999998636,0.7000000000000455
274,2022-06-09 11:30:00,1807.95,1806.55,1805.8,1812.4,1.4,-,ETHUSD,1.4,0.0,4.4500000000000455,0.75
275,2022-06-09 11:45:00,1806.55,1814.3,1805.65,1818.1,7.75,+,ETHUSD,7.75,7.75,3.7999999999999545,0.8999999999998636
276,2022-06-09 12:00:00,1814.3,1819.0,1812.45,1821.25,4.7,+,ETHUSD,4.7,4.7000000000000455,2.25,1.849999999999909
277,2022-06-09 12:15:00,1819.0,1824.05,1816.65,1826.8,5.05,+,ETHUSD,5.05,5.0499999999999545,2.75,2.349999999999909
278,2022-06-09 12:30:00,1824.05,1821.5,1821.25,1830.85,2.55,-,ETHUSD,2.55,0.0,6.7999999999999545,0.25
279,2022-06-09 12:45:00,1821.5,1817.55,1813.6,1824.25,3.95,-,ETHUSD,3.95,0.0,2.75,3.9500000000000455
280,2022-06-09 13:00:00,1817.55,1815.35,1814.0,1820.2,2.2,-,ETHUSD,2.2,0.0,2.650000000000091,1.349999999999909
281,2022-06-09 13:15:00,1815.35,1817.5,1814.6,1818.2,2.15,+,ETHUSD,2.15,2.150000000000091,0.7000000000000455,0.75
282,2022-06-09 13:30:00,1817.5,1815.95,1812.55,1819.3,1.55,-,ETHUSD,1.55,0.0,1.7999999999999545,3.400000000000091
283,2022-06-09 13:45:00,1815.95,1808.35,1803.55,1815.95,7.6,-,ETHUSD,7.6,0.0,0.0,4.7999999999999545
284,2022-06-09 14:00:00,1808.35,1810.65,1805.6,1810.9,2.3,+,ETHUSD,2.3,2.300000000000182,0.25,2.75
285,2022-06-09 14:15:00,1810.65,1809.6,1807.25,1811.45,1.05,-,ETHUSD,1.05,0.0,0.7999999999999545,2.349999999999909
286,2022-06-09 14:30:00,1809.6,1809.3,1806.05,1811.55,0.3,-,ETHUSD,0.3,0.0,1.9500000000000455,3.25
287,2022-06-09 14:45:00,1809.3,1802.65,1800.3,1812.8,6.65,-,ETHUSD,6.65,0.0,3.5,2.3500000000001364
288,2022-06-09 15:00:00,1802.65,1803.9,1801.5,1808.7,1.25,+,ETHUSD,1.25,1.25,4.7999999999999545,1.150000000000091
289,2022-06-09 15:15:00,1803.9,1800.45,1791.1,1804.3,3.45,-,ETHUSD,3.45,0.0,0.3999999999998636,9.350000000000136
290,2022-06-09 15:30:00,1800.45,1790.15,1787.7,1800.7,10.3,-,ETHUSD,10.3,0.0,0.25,2.4500000000000455
291,2022-06-09 15:45:00,1790.15,1791.8,1789.4,1795.5,1.65,+,ETHUSD,1.65,1.6499999999998636,3.7000000000000455,0.75
292,2022-06-09 16:00:00,1791.8,1794.3,1789.45,1799.4,2.5,+,ETHUSD,2.5,2.5,5.100000000000136,2.349999999999909
293,2022-06-09 16:15:00,1794.3,1794.55,1793.65,1798.45,0.25,+,ETHUSD,0.25,0.25,3.900000000000091,0.6499999999998636
294,2022-06-09 16:30:00,1794.55,1781.0,1776.65,1803.5,13.55,-,ETHUSD,13.55,0.0,8.950000000000045,4.349999999999909
295,2022-06-09 16:45:00,1781.0,1793.95,1780.4,1798.15,12.95,+,ETHUSD,12.95,12.950000000000045,4.2000000000000455,0.599999999999909
296,2022-06-09 17:00:00,1793.95,1793.55,1785.1,1796.75,0.4,-,ETHUSD,0.4,0.0,2.7999999999999545,8.450000000000045
297,2022-06-09 17:15:00,1793.55,1796.45,1790.85,1799.9,2.9,+,ETHUSD,2.9,2.900000000000091,3.4500000000000455,2.7000000000000455
298,2022-06-09 17:30:00,1796.45,1791.8,1790.15,1797.1,4.65,-,ETHUSD,4.65,0.0,0.6499999999998636,1.6499999999998636
299,2022-06-09 17:45:00,1791.8,1788.1,1783.3,1791.85,3.7,-,ETHUSD,3.7,0.0,0.049999999999954525,4.7999999999999545
300,2022-06-09 18:00:00,1788.1,1788.5,1783.3,1792.45,0.4,+,ETHUSD,0.4,0.40000000000009095,3.9500000000000455,4.7999999999999545
301,2022-06-09 18:15:00,1788.5,1789.6,1787.5,1791.65,1.1,+,ETHUSD,1.1,1.099999999999909,2.050000000000182,1.0
302,2022-06-09 18:30:00,1789.6,1796.65,1788.6,1799.8,7.05,+,ETHUSD,7.05,7.050000000000182,3.1499999999998636,1.0
303,2022-06-09 18:45:00,1796.65,1797.4,1788.75,1799.0,0.75,+,ETHUSD,0.75,0.75,1.599999999999909,7.900000000000091
304,2022-06-09 19:00:00,1797.4,1791.35,1789.5,1799.75,6.05,-,ETHUSD,6.05,0.0,2.349999999999909,1.849999999999909
305,2022-06-09 19:15:00,1791.35,1792.15,1789.75,1793.75,0.8,+,ETHUSD,0.8,0.8000000000001819,1.599999999999909,1.599999999999909
306,2022-06-09 19:30:00,1792.15,1805.3,1789.55,1807.0,13.15,+,ETHUSD,13.15,13.149999999999864,1.7000000000000455,2.6000000000001364
307,2022-06-09 19:45:00,1805.3,1810.6,1802.95,1812.05,5.3,+,ETHUSD,5.3,5.2999999999999545,1.4500000000000455,2.349999999999909
308,2022-06-09 20:00:00,1810.6,1806.85,1805.5,1817.0,3.75,-,ETHUSD,3.75,0.0,6.400000000000091,1.349999999999909
309,2022-06-09 20:15:00,1806.85,1800.7,1799.4,1808.25,6.15,-,ETHUSD,6.15,0.0,1.400000000000091,1.2999999999999545
310,2022-06-09 20:30:00,1800.7,1799.6,1797.0,1803.95,1.1,-,ETHUSD,1.1,0.0,3.25,2.599999999999909
311,2022-06-09 20:45:00,1799.6,1802.7,1798.4,1805.25,3.1,+,ETHUSD,3.1,3.1000000000001364,2.5499999999999545,1.199999999999818
312,2022-06-09 21:00:00,1802.7,1803.1,1798.6,1803.9,0.4,+,ETHUSD,0.4,0.3999999999998636,0.8000000000001819,4.100000000000136
313,2022-06-09 21:15:00,1803.1,1798.8,1789.95,1805.25,4.3,-,ETHUSD,4.3,0.0,2.150000000000091,8.849999999999909
314,2022-06-09 21:30:00,1798.8,1791.1,1789.1,1798.8,7.7,-,ETHUSD,7.7,0.0,0.0,2.0
315,2022-06-09 21:45:00,1791.1,1790.05,1789.05,1792.7,1.05,-,ETHUSD,1.05,0.0,1.6000000000001364,1.0
316,2022-06-09 22:00:00,1790.05,1785.75,1781.9,1790.05,4.3,-,ETHUSD,4.3,0.0,0.0,3.849999999999909
317,2022-06-09 22:15:00,1785.75,1785.05,1783.55,1789.1,0.7,-,ETHUSD,0.7,0.0,3.349999999999909,1.5
318,2022-06-09 22:30:00,1785.05,1790.25,1784.85,1791.0,5.2,+,ETHUSD,5.2,5.2000000000000455,0.75,0.20000000000004547
319,2022-06-09 22:45:00,1790.25,1781.05,1780.0,1790.35,9.2,-,ETHUSD,9.2,0.0,0.09999999999990905,1.0499999999999545
320,2022-06-09 23:00:00,1781.05,1790.3,1779.0,1792.4,9.25,+,ETHUSD,9.25,9.25,2.1000000000001364,2.0499999999999545
321,2022-06-09 23:15:00,1790.3,1790.0,1787.45,1792.4,0.3,-,ETHUSD,0.3,0.0,2.1000000000001364,2.5499999999999545
322,2022-06-09 23:30:00,1790.0,1788.0,1788.0,1790.0,2.0,-,ETHUSD,2.0,0.0,0.0,0.0
323,2022-06-09 23:45:00,1788.0,1792.6,1788.0,1794.95,4.6,+,ETHUSD,4.6,4.599999999999909,2.3500000000001364,0.0
324,2022-06-10 00:00:00,1792.6,1796.2,1791.1,1796.5,3.6,+,ETHUSD,3.6,3.6000000000001364,0.2999999999999545,1.5
325,2022-06-10 00:15:00,1796.2,1793.05,1792.8,1797.8,3.15,-,ETHUSD,3.15,0.0,1.599999999999909,0.25
326,2022-06-10 00:30:00,1793.05,1796.75,1792.75,1797.45,3.7,+,ETHUSD,3.7,3.7000000000000455,0.7000000000000455,0.2999999999999545
327,2022-06-10 00:45:00,1796.75,1791.7,1791.65,1796.75,5.05,-,ETHUSD,5.05,0.0,0.0,0.049999999999954525
328,2022-06-10 01:00:00,1791.7,1788.9,1788.65,1794.75,2.8,-,ETHUSD,2.8,0.0,3.0499999999999545,0.25
329,2022-06-10 01:15:00,1788.9,1788.6,1785.35,1789.95,0.3,-,ETHUSD,0.3,0.0,1.0499999999999545,3.25
330,2022-06-10 01:30:00,1788.6,1785.6,1780.9,1791.4,3.0,-,ETHUSD,3.0,0.0,2.800000000000182,4.699999999999818
331,2022-06-10 01:45:00,1785.6,1785.6,1782.05,1788.45,0.0,=,ETHUSD,0.0,0.0,,
332,2022-06-10 02:00:00,1785.6,1781.7,1781.2,1786.1,3.9,-,ETHUSD,3.9,0.0,0.5,0.5
333,2022-06-10 02:15:00,1781.7,1785.0,1779.2,1789.0,3.3,+,ETHUSD,3.3,3.2999999999999545,4.0,2.5
334,2022-06-10 02:30:00,1785.0,1787.0,1784.0,1789.0,2.0,+,ETHUSD,2.0,2.0,2.0,1.0
335,2022-06-10 02:45:00,1787.0,1786.45,1785.05,1788.8,0.55,-,ETHUSD,0.55,0.0,1.7999999999999545,1.400000000000091
336,2022-06-10 03:00:00,1786.45,1771.85,1768.45,1792.0,14.6,-,ETHUSD,14.6,0.0,5.5499999999999545,3.3999999999998636
337,2022-06-10 03:15:00,1771.85,1770.85,1740.5,1774.95,1.0,-,ETHUSD,1.0,0.0,3.1000000000001364,30.34999999999991
338,2022-06-10 03:30:00,1770.85,1777.7,1763.4,1777.9,6.85,+,ETHUSD,6.85,6.850000000000136,0.20000000000004547,7.449999999999818
339,2022-06-10 03:45:00,1777.7,1772.65,1772.6,1780.0,5.05,-,ETHUSD,5.05,0.0,2.2999999999999545,0.0500000000001819
340,2022-06-10 04:00:00,1772.65,1769.1,1766.45,1775.85,3.55,-,ETHUSD,3.55,0.0,3.199999999999818,2.6499999999998636
341,2022-06-10 04:15:00,1769.1,1778.3,1767.0,1782.95,9.2,+,ETHUSD,9.2,9.200000000000045,4.650000000000091,2.099999999999909
342,2022-06-10 04:30:00,1778.3,1775.75,1773.75,1779.5,2.55,-,ETHUSD,2.55,0.0,1.2000000000000455,2.0
343,2022-06-10 04:45:00,1775.75,1773.75,1773.0,1777.3,2.0,-,ETHUSD,2.0,0.0,1.5499999999999545,0.75
344,2022-06-10 05:00:00,1773.75,1781.05,1772.9,1789.85,7.3,+,ETHUSD,7.3,7.2999999999999545,8.799999999999955,0.849999999999909
345,2022-06-10 05:15:00,1781.05,1784.0,1780.75,1784.85,2.95,+,ETHUSD,2.95,2.9500000000000455,0.849999999999909,0.2999999999999545
346,2022-06-10 05:30:00,1784.0,1783.6,1782.15,1784.6,0.4,-,ETHUSD,0.4,0.0,0.599999999999909,1.449999999999818
347,2022-06-10 05:45:00,1783.6,1784.8,1781.55,1784.8,1.2,+,ETHUSD,1.2,1.2000000000000455,0.0,2.0499999999999545
348,2022-06-10 06:00:00,1784.8,1795.2,1784.8,1802.5,10.4,+,ETHUSD,10.4,10.400000000000091,7.2999999999999545,0.0
349,2022-06-10 06:15:00,1795.2,1797.1,1794.6,1801.3,1.9,+,ETHUSD,1.9,1.8999999999998636,4.2000000000000455,0.6000000000001364
350,2022-06-10 06:30:00,1797.1,1795.2,1794.4,1798.95,1.9,-,ETHUSD,1.9,0.0,1.8500000000001364,0.7999999999999545
351,2022-06-10 06:45:00,1795.2,1790.35,1789.6,1795.8,4.85,-,ETHUSD,4.85,0.0,0.599999999999909,0.75
352,2022-06-10 07:00:00,1790.35,1789.05,1787.45,1792.8,1.3,-,ETHUSD,1.3,0.0,2.4500000000000455,1.599999999999909
353,2022-06-10 07:15:00,1789.05,1786.9,1784.7,1791.05,2.15,-,ETHUSD,2.15,0.0,2.0,2.2000000000000455
354,2022-06-10 07:30:00,1786.9,1786.7,1786.25,1789.15,0.2,-,ETHUSD,0.2,0.0,2.25,0.4500000000000455
355,2022-06-10 07:45:00,1786.7,1791.0,1786.7,1793.05,4.3,+,ETHUSD,4.3,4.2999999999999545,2.0499999999999545,0.0
356,2022-06-10 08:00:00,1791.0,1793.35,1791.0,1794.85,2.35,+,ETHUSD,2.35,2.349999999999909,1.5,0.0
357,2022-06-10 08:15:00,1793.35,1792.95,1791.65,1795.25,0.4,-,ETHUSD,0.4,0.0,1.900000000000091,1.2999999999999545
358,2022-06-10 08:30:00,1792.95,1796.0,1792.95,1796.0,3.05,+,ETHUSD,3.05,3.0499999999999545,0.0,0.0
359,2022-06-10 08:45:00,1796.0,1789.75,1789.2,1798.55,6.25,-,ETHUSD,6.25,0.0,2.5499999999999545,0.5499999999999545
360,2022-06-10 09:00:00,1789.75,1793.9,1789.75,1795.45,4.15,+,ETHUSD,4.15,4.150000000000091,1.5499999999999545,0.0
361,2022-06-10 09:15:00,1793.9,1792.7,1790.15,1797.95,1.2,-,ETHUSD,1.2,0.0,4.0499999999999545,2.5499999999999545
362,2022-06-10 09:30:00,1792.7,1788.65,1787.85,1793.6,4.05,-,ETHUSD,4.05,0.0,0.8999999999998636,0.8000000000001819
363,2022-06-10 09:45:00,1788.65,1786.9,1786.55,1790.35,1.75,-,ETHUSD,1.75,0.0,1.699999999999818,0.3500000000001364
364,2022-06-10 10:00:00,1786.9,1785.95,1785.0,1790.5,0.95,-,ETHUSD,0.95,0.0,3.599999999999909,0.9500000000000455
365,2022-06-10 10:15:00,1785.95,1786.8,1784.8,1789.2,0.85,+,ETHUSD,0.85,0.849999999999909,2.400000000000091,1.150000000000091
366,2022-06-10 10:30:00,1786.8,1791.1,1786.55,1792.0,4.3,+,ETHUSD,4.3,4.2999999999999545,0.900000000000091,0.25
367,2022-06-10 10:45:00,1791.1,1786.1,1786.1,1792.55,5.0,-,ETHUSD,5.0,0.0,1.4500000000000455,0.0
368,2022-06-10 11:00:00,1786.1,1788.85,1786.1,1792.65,2.75,+,ETHUSD,2.75,2.75,3.800000000000182,0.0
369,2022-06-10 11:15:00,1788.85,1788.3,1785.95,1791.0,0.55,-,ETHUSD,0.55,0.0,2.150000000000091,2.349999999999909
370,2022-06-10 11:30:00,1788.3,1784.0,1782.8,1788.3,4.3,-,ETHUSD,4.3,0.0,0.0,1.2000000000000455
371,2022-06-10 11:45:00,1784.0,1783.2,1782.6,1787.25,0.8,-,ETHUSD,0.8,0.0,3.25,0.6000000000001364
372,2022-06-10 12:00:00,1783.2,1778.0,1776.25,1785.75,5.2,-,ETHUSD,5.2,0.0,2.5499999999999545,1.75
373,2022-06-10 12:15:00,1778.0,1780.7,1769.6,1781.95,2.7,+,ETHUSD,2.7,2.7000000000000455,1.25,8.400000000000091
374,2022-06-10 12:30:00,1780.7,1775.2,1772.95,1782.0,5.5,-,ETHUSD,5.5,0.0,1.2999999999999545,2.25
375,2022-06-10 12:45:00,1775.2,1765.9,1762.0,1776.4,9.3,-,ETHUSD,9.3,0.0,1.2000000000000455,3.900000000000091
376,2022-06-10 13:00:00,1765.9,1765.0,1760.85,1768.85,0.9,-,ETHUSD,0.9,0.0,2.949999999999818,4.150000000000091
377,2022-06-10 13:15:00,1765.0,1767.0,1764.0,1768.8,2.0,+,ETHUSD,2.0,2.0,1.7999999999999545,1.0
378,2022-06-10 13:30:00,1767.0,1767.3,1765.4,1769.9,0.3,+,ETHUSD,0.3,0.2999999999999545,2.6000000000001364,1.599999999999909
379,2022-06-10 13:45:00,1767.3,1768.75,1766.75,1770.15,1.45,+,ETHUSD,1.45,1.4500000000000455,1.400000000000091,0.5499999999999545
380,2022-06-10 14:00:00,1768.75,1769.3,1766.65,1771.4,0.55,+,ETHUSD,0.55,0.5499999999999545,2.1000000000001364,2.099999999999909
381,2022-06-10 14:15:00,1769.3,1766.95,1765.55,1769.3,2.35,-,ETHUSD,2.35,0.0,0.0,1.400000000000091
382,2022-06-10 14:30:00,1766.95,1772.7,1766.9,1776.0,5.75,+,ETHUSD,5.75,5.75,3.2999999999999545,0.049999999999954525
